Date,Natural_Gas,Crude_oil,Bitcoin,Ethereum,Nasdaq100,Apple,Tesla,Microsoft,Silver,Google,Nvidia,Berkshire,Netflix,Amazon,Meta,Gold
18-08-2020,141590,111630,606790,8180000,147120000,105630000,247120000,21340000,213360,28380000,50340000,220,3510000,106920000,18690000,361480
17-08-2020,143940,208430,628410,7830000,156820000,119560000,303640000,20180000,164740,20000000,62130000,410,2420000,53820000,13350000,289440
14-08-2020,229930,310870,435440,8670000,136450000,165570000,188660000,17960000,223220,21940000,36640000,220,2940000,55030000,14790000,241800
13-08-2020,173310,329510,545670,12040000,166060000,210080000,306380000,22590000,245900,22390000,37450000,270,3010000,62980000,17370000,349890
12/8/2020,175920,397830,549590,8590000,179140000,165940000,328480000,28040000,241930,22530000,46490000,380,5440000,70540000,21430000,459840
11/8/2020,166070,432840,615900,9440000,200260000,187900000,129390000,36450000,355280,31100000,35450000,500,7330000,74360000,28240000,565000
10/8/2020,207910,367800,564110,8010000,172560000,212400000,112830000,36720000,242860,20550000,42780000,440,4690000,63350000,30250000,251310
7/8/2020,206250,399000,517000,8340000,178260000,198050000,133450000,27820000,283920,27730000,34250000,440,5910000,78720000,72770000,398130
6/8/2020,161990,359610,554850,7920000,166940000,202430000,89880000,32660000,236120,33310000,24430000,440,3730000,78810000,45240000,312760
5/8/2020,182430,491270,570830,8740000,153580000,121990000,74670000,28860000,212520,29150000,25050000,560,4310000,78600000,13090000,366380
4/8/2020,230890,451580,485790,9840000,187550000,172790000,126220000,49280000,157040,37210000,31030000,270,5610000,93890000,17180000,274420
3/8/2020,381970,338330,470240,9920000,188620000,308150000,132140000,78980000,78820,45520000,41300000,470,5880000,101490000,23130000,178750
31-07-2020,112250,318790,530950,8690000,266970000,374300000,183700000,51250000,139820,91530000,38630000,280,5920000,161670000,53030000,279320
30-07-2020,165710,487330,501140,9070000,186220000,158130000,114320000,25080000,154860,36040000,30890000,240,6610000,122570000,20620000,271380
29-07-2020,4060,295860,576830,8720000,183480000,90330000,141400000,19630000,138900,22680000,28450000,250,6610000,59480000,13590000,209840
28-07-2020,32530,276800,658370,9910000,166360000,103630000,237130000,23250000,253670,30910000,27160000,310,5990000,62530000,14170000,434450
27-07-2020,37480,377710,908990,13730000,192230000,121210000,240730000,30160000,188890,27120000,29210000,350,7860000,83410000,13160000,428230
24-07-2020,71800,353160,359160,7170000,250100000,185440000,290950000,39830000,111990,29910000,47330000,340,7750000,112650000,18330000,300170
23-07-2020,122590,389410,425660,8790000,221220000,197000000,364930000,67460000,182280,33910000,41170000,260,7720000,113140000,21770000,418750
22-07-2020,118420,333650,386000,6680000,169300000,89000000,212420000,49610000,202390,24480000,36730000,220,6950000,82080000,15430000,382230
21-07-2020,131340,25620,458990,6290000,178280000,103650000,242360000,38110000,142780,27550000,27770000,460,9130000,122700000,19410000,271090
20-07-2020,165620,60180,312980,5360000,179780000,90320000,256820000,36880000,80320,30170000,28490000,220,11940000,151960000,20870000,177740
17-07-2020,110720,88220,310920,5880000,164990000,92190000,139950000,31640000,56420,34260000,26630000,260,24990000,95230000,18150000,167010
16-07-2020,136970,200100,429040,6630000,153120000,110580000,214510000,29940000,54370,26480000,34500000,280,24500000,127880000,18880000,196570
15-07-2020,93860,352540,429840,7350000,186630000,153200000,245520000,32180000,58390,31030000,40400000,450,10070000,115780000,19130000,183060
14-07-2020,138350,426970,453830,7070000,212710000,170990000,351270000,37590000,73780,38110000,54270000,430,15080000,144640000,23380000,253210
13-07-2020,158850,370720,456870,8320000,228080000,191650000,584780000,38140000,85990,42950000,45710000,500,18400000,154410000,24670000,230400
10/7/2020,166220,393150,418470,6840000,160270000,90260000,350060000,26180000,62080,35920000,49770000,330,21610000,109720000,22980000,223830
9/7/2020,179260,367390,444270,9020000,187390000,125640000,175760000,33120000,102760,41840000,49450000,390,5840000,127770000,22170000,283370
8/7/2020,187550,286740,509940,12980000,160410000,117090000,244670000,33600000,84230,31770000,36550000,270,5690000,100750000,29790000,247500
7/7/2020,203760,256600,420550,6260000,157460000,112420000,322350000,33600000,71670,42360000,35780000,410,5670000,105150000,27890000,221730
2/7/2020,142220,347100,483100,7280000,167920000,114040000,258750000,29320000,49860,57220000,36410000,470,6350000,131870000,30630000,186310
1/7/2020,173540,407170,366780,6310000,167520000,110740000,199900000,32060000,86820,42180000,32660000,390,9710000,127270000,43400000,263250
30-06-2020,186910,370060,381730,5600000,231720000,140220000,253780000,34310000,75090,40290000,36790000,520,4200000,75390000,33930000,199420
29-06-2020,273250,343910,401120,6800000,174380000,130650000,135400000,26700000,50250,45070000,34220000,390,4840000,84470000,58510000,130510
26-06-2020,7250,356710,489840,6960000,388860000,205260000,132820000,54680000,37220,97640000,59210000,790,6800000,130020000,76340000,201230
25-06-2020,62680,451640,524450,6480000,193360000,137520000,138820000,27800000,46320,23960000,37610000,410,4130000,59370000,18700000,152200
24-06-2020,43230,499490,515780,9130000,231670000,192620000,164390000,36740000,71470,31590000,44940000,730,4830000,90530000,20830000,239530
23-06-2020,85190,368730,375490,5160000,186840000,212160000,95480000,30920000,75910,37750000,37510000,880,5950000,84630000,24020000,194680
22-06-2020,121430,29890,523320,7930000,184210000,135450000,95440000,32820000,75210,29440000,39850000,850,6270000,64180000,18920000,228680
19-06-2020,123840,64110,478490,5560000,500550000,264480000,130200000,44440000,64570,52780000,52420000,910,5930000,115540000,30080000,181150
18-06-2020,124790,113380,391670,4960000,187250000,96820000,146280000,23060000,47760,34860000,25440000,760,4280000,49760000,15780000,155910
17-06-2020,150270,239520,446450,5940000,182060000,114410000,148360000,25690000,43100,30610000,40830000,820,6530000,59190000,19580000,140070
16-06-2020,167100,366320,545470,7030000,230080000,165430000,210770000,42560000,65040,30700000,53570000,950,5510000,71910000,15240000,182420
15-06-2020,191890,387550,750900,10180000,220040000,138810000,235460000,32770000,75740,30550000,40000000,810,4470000,77470000,15340000,200230
12/6/2020,148100,406510,529280,7340000,248830000,200150000,251450000,43370000,60630,36680000,57090000,640,6460000,108720000,22090000,151400
11/6/2020,213620,513910,919300,12400000,296600000,201660000,238750000,52850000,90450,47140000,58370000,910,7460000,116000000,26710000,205350
10/6/2020,203930,385870,533550,7630000,220860000,166650000,278450000,43870000,88220,31760000,63220000,400,4900000,98920000,20720000,198760
9/6/2020,207730,396030,479550,6860000,196910000,147710000,170820000,29780000,54900,33620000,46850000,410,6800000,103520000,27460000,182910
8/6/2020,206090,416640,431040,6550000,205940000,95650000,212620000,33210000,61180,33880000,38770000,610,5850000,79410000,15470000,154770
5/6/2020,207230,396860,527050,7750000,264660000,137250000,117180000,39890000,87120,42650000,48170000,630,5100000,66130000,16750000,273680
4/6/2020,114330,307610,593660,8750000,217350000,87560000,133320000,28760000,56560,26980000,42430000,320,5410000,58970000,17040000,198720
3/6/2020,200600,494250,558120,8150000,199550000,104490000,119240000,27310000,72240,27730000,36540000,440,4320000,53420000,15380000,256520
2/6/2020,142960,343480,1060000,12690000,196140000,87640000,203480000,30790000,78440,23440000,39130000,350,3490000,50600000,20920000,175350
1/6/2020,205240,385710,796680,11970000,163310000,81020000,226280000,22670000,62650,25190000,39050000,300,3750000,58760000,18220000,146130
29-05-2020,221370,443650,814330,12360000,371130000,153600000,177190000,42150000,64040,37050000,74590000,360,5270000,70590000,23320000,150110
28-05-2020,160770,440170,948860,12510000,198210000,133800000,109140000,33830000,61040,35200000,73610000,400,5660000,63860000,29420000,164820
27-05-2020,2990,415250,810890,10280000,223930000,112950000,173240000,39520000,65070,31680000,117590000,490,10450000,101140000,34700000,137420
22-05-2020,53710,429040,914590,12130000,140230000,81800000,149810000,20830000,51240,28540000,103880000,260,5420000,57340000,33930000,196820
21-05-2020,99420,372810,1410000,14360000,172110000,102690000,183820000,29120000,74680,30900000,76110000,310,9120000,102290000,47780000,238740
20-05-2020,158340,406430,1150000,12190000,194160000,111500000,109640000,31260000,62490,38260000,58750000,250,5610000,79960000,50160000,184460
19-05-2020,241440,36070,1160000,13960000,191260000,101730000,144550000,26800000,66690,31590000,71730000,290,4810000,86410000,31840000,185260
18-05-2020,224940,89380,1180000,17730000,223300000,135370000,175470000,35310000,91020,47130000,77640000,620,7780000,87330000,20170000,271470
15-05-2020,169710,108020,1560000,16620000,263650000,166350000,157780000,46610000,80680,41540000,98770000,260,7240000,84700000,19380000,200180
14-05-2020,206530,160510,1770000,20750000,219790000,158930000,205230000,41870000,52220,36660000,60230000,390,9010000,72960000,17180000,212910
13-05-2020,254680,150860,1500000,17470000,225690000,200620000,285980000,44710000,42560,40370000,62590000,590,7010000,95660000,20680000,211610
12/5/2020,228490,212340,1350000,15580000,178670000,162300000,238600000,32040000,35610,33920000,49310000,300,4600000,61500000,14700000,198070
11/5/2020,224970,179590,2290000,26740000,175010000,145950000,247790000,30890000,37380,32720000,46910000,440,5490000,65180000,12910000,202170
8/5/2020,188400,205180,1420000,23080000,168140000,134050000,241950000,30910000,58810,33330000,33990000,300,5050000,64220000,12520000,232810
7/5/2020,228870,310260,1910000,26710000,173270000,115220000,172920000,28320000,49270,30720000,37370000,370,5650000,67930000,15150000,250700
6/5/2020,265470,381170,1620000,24030000,166500000,142330000,166850000,32140000,38730,31730000,32350000,510,6660000,62360000,21860000,203370
5/5/2020,307830,387240,1050000,21050000,171930000,147750000,254880000,36840000,32040,39670000,36890000,460,6290000,64850000,21070000,184730
4/5/2020,187910,311490,1120000,27210000,189300000,133570000,288560000,30370000,37060,30810000,31760000,610,7800000,97320000,19250000,148730
1/5/2020,181680,403200,1110000,23080000,221880000,240620000,487980000,39370000,32190,48870000,34210000,570,8300000,195450000,30420000,168020
30-04-2020,169440,545340,2040000,35460000,292020000,183060000,427080000,53880000,66670,55840000,37590000,490,7950000,190690000,46230000,234530
29-04-2020,159450,554130,1830000,32870000,260580000,137280000,243240000,51290000,42100,108360000,37920000,770,9690000,91830000,45950000,159600
28-04-2020,3600,897090,808090,21810000,194820000,112000000,228330000,34390000,28280,80700000,44290000,570,10100000,105390000,21730000,171340
27-04-2020,67070,623200,980500,23330000,171860000,117090000,310220000,33190000,30550,44190000,47940000,760,6280000,112910000,29200000,146640
24-04-2020,77810,600220,951950,19840000,184540000,126510000,198560000,34310000,39190,37440000,35260000,540,8670000,76640000,28870000,180240
23-04-2020,93520,833580,1340000,28730000,217290000,124810000,198550000,32790000,47870,34200000,42420000,590,13950000,101330000,21430000,201880
22-04-2020,162990,1240000,914180,23810000,209210000,117060000,213370000,34650000,42940,46320000,48470000,690,21120000,84370000,33370000,193730
21-04-2020,283420,18440,892570,23630000,239970000,180990000,303140000,56200000,68550,49650000,73520000,650,23180000,149530000,24850000,248630
20-04-2020,229820,247950,1260000,33680000,196290000,130020000,221200000,36670000,34450,35290000,44940000,720,12660000,115410000,16110000,186910
17-04-2020,196980,240630,810100,20050000,292750000,215250000,196920000,52770000,41180,51060000,53910000,820,12620000,158600000,20970000,227070
16-04-2020,235590,350940,1540000,32990000,237930000,157130000,309870000,50480000,43470,57900000,74560000,780,16130000,240760000,23590000,204230
15-04-2020,152700,544800,1000000,20700000,215830000,131150000,353660000,40940000,51170,42240000,36610000,560,13560000,137330000,17420000,186700
14-04-2020,198540,785480,999530,21200000,233390000,194990000,458650000,52870000,63630,63360000,53090000,670,11580000,161740000,21010000,241190
13-04-2020,196130,775120,1250000,25300000,204110000,131020000,337130000,41910000,50160,38700000,39840000,570,11690000,134330000,19360000,166890
9/4/2020,202180,1120000,963550,20660000,259060000,162120000,204750000,51430000,64320,54030000,52620000,560,7710000,93110000,23530000,218800
8/4/2020,227400,823550,983940,24310000,229170000,168900000,189840000,48320000,43340,40330000,54240000,410,6910000,79550000,21660000,125330
7/4/2020,261930,797710,1320000,35790000,288350000,202890000,268800000,62770000,69750,61620000,78450000,700,7050000,102280000,31410000,204500
6/4/2020,187960,752710,1530000,37890000,310170000,201820000,223530000,67110000,52880,63320000,72790000,610,8180000,115460000,28450000,192750
3/4/2020,155160,1010000,1350000,23340000,227730000,129880000,338430000,41240000,38180,51370000,66320000,290,4860000,72200000,25980000,139610
2/4/2020,165320,1100000,1740000,29420000,248650000,165930000,297880000,49630000,55520,56410000,67580000,900,4590000,86720000,20890000,167710
1/4/2020,143670,703290,1400000,19450000,261150000,176220000,200300000,57970000,44030,51970000,65690000,890,6670000,82440000,19510000,164480
31-03-2020,142550,660080,1050000,17300000,315420000,197000000,266570000,77930000,50960,65280000,95000000,510,9370000,102470000,23680000,176550
30-03-2020,102310,758710,1430000,20710000,247990000,167980000,179970000,63420000,58900,58740000,60230000,420,8620000,122520000,22520000,157370
27-03-2020,6320,603120,1160000,18180000,262610000,204220000,215660000,57040000,54390,62790000,63880000,600,7950000,107760000,24880000,159260
26-03-2020,48030,633880,1180000,17710000,326890000,252560000,261330000,64690000,52830,76690000,69760000,760,7240000,124700000,26580000,215970
25-03-2020,42560,618730,1520000,24150000,368480000,303600000,318340000,75640000,78770,90320000,79340000,960,8770000,129580000,35180000,254190
24-03-2020,92340,659700,1730000,27100000,395510000,287530000,343430000,82520000,109940,72470000,110160000,1220,11640000,142940000,30440000,418780
23-03-2020,138580,852950,1880000,28620000,361830000,336750000,246820000,78980000,74900,83670000,64390000,1300,13450000,156170000,29830000,362070
20-03-2020,160480,29760,2220000,38740000,493590000,401690000,424280000,84870000,81760,82880000,80460000,1220,10850000,196360000,32570000,269970
19-03-2020,189480,136720,2180000,33780000,374510000,271860000,452930000,85920000,77370,74060000,76550000,1120,10620000,208000000,39860000,325290
18-03-2020,216850,309480,1800000,25800000,430310000,300230000,356790000,81590000,122770,93040000,87430000,1460,12590000,192900000,37550000,435190
17-03-2020,163790,545820,1890000,27090000,415150000,324060000,359920000,81060000,111380,83190000,83360000,1230,10010000,218340000,34260000,434510
16-03-2020,167170,698830,2550000,40250000,441730000,322420000,307340000,87910000,148460,96520000,72700000,720,10560000,178350000,39120000,565980
13-03-2020,222420,743130,4170000,60700000,423680000,370730000,339600000,92730000,162450,79400000,63480000,1080,9460000,176190000,35030000,551050
12/3/2020,280150,1030000,3220000,53510000,454890000,418470000,283640000,93230000,147260,94330000,81650000,1860,12070000,226920000,43270000,605720
11/3/2020,318550,874650,1100000,21260000,316150000,256380000,201200000,56500000,56850,54830000,50210000,560,6060000,112940000,20400000,404350
10/3/2020,350200,1060000,1200000,21870000,336120000,285290000,233920000,65350000,76900,54870000,58060000,750,7600000,142670000,24520000,385480
9/3/2020,291350,1770000,1540000,30270000,380280000,286740000,256110000,70420000,128270,69250000,61420000,1060,7410000,156260000,29950000,504160
6/3/2020,213510,1280000,1040000,17740000,306190000,226180000,189940000,72820000,94550,64650000,51540000,460,8150000,105470000,24560000,659630
5/3/2020,152640,704590,950760,17820000,265850000,187570000,162790000,47820000,53480,54380000,54030000,380,8750000,94960000,19330000,363000
4/3/2020,138210,745860,759690,14650000,256130000,219180000,225730000,49810000,67250,47600000,59740000,350,5490000,95460000,23060000,313340
3/3/2020,207500,1010000,1010000,18480000,353150000,319480000,386760000,71680000,114570,56600000,65280000,430,8360000,150690000,27980000,466530
2/3/2020,197990,949470,1020000,18120000,350570000,341400000,302930000,71030000,104980,55430000,89070000,490,7000000,135230000,24950000,443530
28-02-2020,218420,1100000,1080000,24110000,467920000,426880000,368460000,97070000,221540,80220000,113470000,710,11180000,189880000,32580000,745840
27-02-2020,276100,1010000,1130000,28830000,358270000,320610000,364160000,93170000,122380,62290000,90640000,550,10970000,162880000,21680000,573290
26-02-2020,7700,884480,1320000,29550000,250710000,198710000,212310000,56390000,96320,49800000,74970000,390,8960000,104810000,16560000,531900
25-02-2020,70530,764990,937970,20310000,279610000,230670000,259360000,68070000,153700,51580000,105550000,550,6480000,124380000,21430000,672760
24-02-2020,75200,765520,980000,19960000,270430000,222200000,227880000,68310000,140490,49560000,85690000,740,6940000,130940000,23080000,680820
21-02-2020,146810,707560,716610,17460000,201720000,129710000,215090000,48600000,114900,42540000,76930000,200,3940000,93010000,14100000,489190
20-02-2020,266250,30670,870800,22070000,159560000,100570000,264520000,36860000,98110,25970000,81010000,290,4080000,62630000,13110000,403040
19-02-2020,269980,113680,905950,20760000,148280000,93980000,381340000,30000000,93640,22750000,69430000,260,4900000,51220000,12140000,307890
18-02-2020,322720,221770,945910,24150000,152630000,152760000,250480000,27850000,560,25680000,62190000,200,5180000,59020000,15630000,414240
14-02-2020,188950,607340,732510,19990000,145560000,80110000,235410000,23150000,56240,23200000,104190000,120,3740000,52120000,10740000,227110
13-02-2020,280380,745400,940300,25050000,162350000,94750000,394340000,35300000,69820,22910000,52800000,260,4490000,60640000,15400000,276250
12/2/2020,303310,795260,803250,23790000,166200000,113730000,180340000,47060000,73620,31040000,37460000,210,4620000,66690000,13810000,189550
11/2/2020,278430,725730,791280,17390000,152230000,94320000,175460000,53160000,70840,34850000,63860000,150,4770000,114920000,25030000,231830
10/2/2020,337230,715890,781220,16500000,154240000,109350000,370340000,35840000,57050,38300000,52960000,180,5290000,101120000,11860000,191750
7/2/2020,272130,768350,608960,16730000,153800000,117680000,255950000,33530000,68870,28360000,18980000,180,4390000,101910000,12240000,286420
6/2/2020,186210,750660,778670,16440000,165900000,105430000,598210000,27750000,60510,37820000,21830000,190,3920000,63660000,10570000,229000
5/2/2020,195460,887950,771460,14670000,193600000,118830000,726360000,39190000,59860,36380000,20820000,340,6440000,87520000,12540000,306050
4/2/2020,184040,859360,651680,11560000,199770000,136620000,914080000,36430000,59680,95880000,27150000,220,7160000,105790000,19630000,349000
3/2/2020,163790,876040,701390,11950000,183060000,173990000,708500000,30150000,83120,72180000,25590000,190,6670000,117980000,15510000,320600
31-01-2020,135680,827910,633370,11770000,217220000,199590000,235790000,36140000,63340,43820000,37040000,290,5230000,311350000,31360000,343370
30-01-2020,219700,720120,765210,13020000,185280000,126740000,435090000,51600000,96960,27110000,29050000,230,5330000,126550000,48780000,382600
29-01-2020,10050,624980,749880,11270000,173460000,216600000,273250000,35130000,63160,21640000,25950000,140,7650000,42030000,33610000,251270
28-01-2020,59300,633960,954200,12630000,154540000,162230000,176830000,24900000,110540,29730000,31100000,230,6820000,56160000,13410000,378010
27-01-2020,72170,712880,706450,12540000,193020000,161940000,204120000,32080000,67720,34130000,47050000,520,7710000,70570000,13810000,398060
24-01-2020,142190,586200,617020,14880000,187990000,146540000,215300000,24920000,68050,29790000,37350000,290,17940000,75320000,11910000,427140
23-01-2020,179790,704000,722670,14860000,166790000,104470000,294770000,19680000,69270,26650000,24450000,200,18200000,49690000,11200000,361030
22-01-2020,240000,620120,509060,11300000,158720000,101830000,470540000,24140000,57760,28460000,23920000,240,21730000,64330000,12210000,286080
21-01-2020,255720,50180,540200,11520000,187350000,110840000,267050000,29520000,135960,48930000,21790000,280,14350000,74160000,14280000,2220
17-01-2020,213280,122560,794110,18570000,200480000,137820000,204440000,34370000,69180,52420000,25380000,230,6070000,79950000,15910000,264930
16-01-2020,206420,182870,748320,16240000,143140000,108830000,326050000,23870000,58310,26080000,28420000,200,5020000,53190000,10020000,260050
15-01-2020,218920,433170,1170000,16660000,136690000,121920000,260530000,21420000,73760,21550000,26310000,130,5160000,57930000,10040000,310070
14-01-2020,281850,507710,1480000,22850000,154920000,162610000,435920000,23500000,84390,26110000,35960000,160,7200000,68930000,13320000,340910
13-01-2020,232950,584000,610660,10260000,140340000,122090000,399520000,21640000,59330,30750000,32030000,210,6300000,55720000,14490000,311730
10/1/2020,282650,596190,1050000,13370000,134200000,140870000,194650000,20730000,80660,26260000,31650000,140,4720000,57140000,12130000,344340
9/1/2020,230030,750930,786500,11380000,150730000,170490000,426950000,21400000,101360,33230000,25540000,280,4720000,63500000,12680000,372880
8/1/2020,242560,1210000,1190000,13710000,164570000,132360000,467990000,27760000,180480,35330000,27720000,190,7110000,70240000,13490000,813410
7/1/2020,163010,582650,1010000,13580000,151390000,111510000,273140000,21880000,111960,34530000,31920000,280,4740000,82680000,15110000,435870
6/1/2020,154680,724240,786750,14360000,142380000,118580000,152360000,20830000,136410,46790000,26290000,280,5670000,81310000,17070000,558970
3/1/2020,144670,885860,936290,15670000,144750000,146540000,266920000,21120000,110020,23410000,20580000,220,3800000,75330000,11200000,436740
2/1/2020,164570,486870,632780,11450000,152650000,135650000,143380000,22630000,90110,27290000,23770000,410,4350000,80720000,12090000,270550
